"2009;""c#"";""220398785"""
"2009;""c++"";""77432642"""
"2009;""c"";""37354806"""
"2009;""coffeescript"";""2330"""
"2009;""css"";""68362578"""
"2009;""delphi"";""8062129"""
"2009;""go"";""411469"""
"2009;""haskell"";""1300832"""
"2009;""java"";""184567318"""
"2009;""javascript"";""171096843"""
"2009;""matlab"";""5168715"""
"2009;""objective-c"";""39844747"""
"2009;""perl"";""9657212"""
"2009;""php"";""87531410"""
"2009;""powershell"";""5970877"""
"2009;""processing"";""4443316"""
"2009;""python"";""88876791"""
"2009;""r"";""5093027"""
"2009;""ruby"";""41316454"""
"2009;""scala"";""3708360"""
"2009;""shell"";""13250164"""
"2009;""sql"";""0"""
"2009;""swift"";""0"""
"2009;""xml"";""30076905"""
"2010;""c#"";""190672113"""
"2010;""c++"";""79998477"""
"2010;""c"";""41229704"""
"2010;""coffeescript"";""217608"""
"2010;""css"";""74085133"""
"2010;""delphi"";""8473742"""
"2010;""go"";""462695"""
"2010;""haskell"";""2138215"""
"2010;""java"";""231292246"""
"2010;""javascript"";""162729365"""
"2010;""matlab"";""8536474"""
"2010;""objective-c"";""43480182"""
"2010;""perl"";""10634852"""
"2010;""php"";""124068415"""
"2010;""powershell"";""6064489"""
"2010;""processing"";""6086523"""
"2010;""python"";""87656931"""
"2010;""r"";""9776901"""
"2010;""ruby"";""67947847"""
"2010;""scala"";""5857444"""
"2010;""shell"";""11413888"""
"2010;""sql"";""0"""
"2010;""swift"";""4025"""
"2010;""xml"";""29762184"""
"2011;""c#"";""224976502"""
"2011;""c++"";""84342878"""
"2011;""c"";""39752754"""
"2011;""coffeescript"";""2105809"""
"2011;""css"";""106812507"""
"2011;""delphi"";""10427957"""
"2011;""go"";""798173"""
"2011;""haskell"";""3022860"""
"2011;""java"";""265209969"""
"2011;""javascript"";""225122002"""
"2011;""matlab"";""11074150"""
"2011;""objective-c"";""68300890"""
"2011;""perl"";""9391285"""
"2011;""php"";""151455854"""
"2011;""powershell"";""9669237"""
"2011;""processing"";""8519120"""
"2011;""python"";""89544699"""
"2011;""r"";""14320321"""
"2011;""ruby"";""107017420"""
"2011;""scala"";""6269330"""
"2011;""shell"";""11652725"""
"2011;""sql"";""140737206"""
"2011;""swift"";""3653"""
"2011;""xml"";""32129987"""
"2012;""c#"";""177300607"""
"2012;""c++"";""67826065"""
"2012;""c"";""33110011"""
"2012;""coffeescript"";""1999968"""
"2012;""css"";""92071642"""
"2012;""delphi"";""8175050"""
"2012;""go"";""1520058"""
"2012;""haskell"";""2280301"""
"2012;""java"";""217995145"""
"2012;""javascript"";""193856800"""
"2012;""matlab"";""11269150"""
"2012;""objective-c"";""48929644"""
"2012;""perl"";""6948514"""
"2012;""php"";""132294256"""
"2012;""powershell"";""9879089"""
"2012;""processing"";""7115760"""
"2012;""python"";""81188067"""
"2012;""r"";""14274631"""
"2012;""ruby"";""72150824"""
"2012;""scala"";""5175632"""
"2012;""shell"";""11204232"""
"2012;""sql"";""120371125"""
"2012;""swift"";""46223"""
"2012;""xml"";""25112027"""
"2013;""c#"";""107394675"""
"2013;""c++"";""41462212"""
"2013;""c"";""19721565"""
"2013;""coffeescript"";""1104073"""
"2013;""css"";""65969276"""
"2013;""delphi"";""4815876"""
"2013;""go"";""1353668"""
"2013;""haskell"";""1423445"""
"2013;""java"";""138961510"""
"2013;""javascript"";""134921811"""
"2013;""matlab"";""7330775"""
"2013;""objective-c"";""29692124"""
"2013;""perl"";""3984067"""
"2013;""php"";""89448223"""
"2013;""powershell"";""7433311"""
"2013;""processing"";""4306572"""
"2013;""python"";""57412461"""
"2013;""r"";""10609341"""
"2013;""ruby"";""44525815"""
"2013;""scala"";""4044446"""
"2013;""shell"";""6938804"""
"2013;""sql"";""82941316"""
"2013;""swift"";""14880"""
"2013;""xml"";""15965291"""
"2014;""c#"";""16645281"""
"2014;""c++"";""7882585"""
"2014;""c"";""3411828"""
"2014;""coffeescript"";""172019"""
"2014;""css"";""8479752"""
"2014;""delphi"";""1008892"""
"2014;""go"";""405735"""
"2014;""haskell"";""559265"""
"2014;""java"";""22591355"""
"2014;""javascript"";""23281310"""
"2014;""matlab"";""1116768"""
"2014;""objective-c"";""5298626"""
"2014;""perl"";""588652"""
"2014;""php"";""15554623"""
"2014;""powershell"";""924872"""
"2014;""processing"";""806571"""
"2014;""python"";""10579050"""
"2014;""r"";""2206198"""
"2014;""ruby"";""7716145"""
"2014;""scala"";""941003"""
"2014;""shell"";""878590"""
"2014;""sql"";""9772589"""
"2014;""swift"";""2552035"""
"2014;""xml"";""2337813"""
